gid,ws_cnt,found_age_1,found_age_2,found_age_3,found_age_4,found_age_5,found_age_6,runout_cnt,smbiz_yn_cnt,rpr_per_gender_m,rpr_per_gender_f,rpr_per_age_bin_10,rpr_per_age_bin_20,rpr_per_age_bin_30to50,rpr_per_age_bin_50over,sme_loan_cnt,sme_loan_y_1,sme_loan_y_2,sme_loan_y_3,sme_loan_y_4,sme_loan_y_5,sme_loan_y_6,sales_est_amt_201703,sales_est_amt_201706,sales_est_amt_201709,sales_est_amt_201712,sales_est_amt_201803,sales_est_amt_201806,sales_est_amt_201809,sales_est_amt_201812,sales_est_amt_201903,sales_est_amt_201906,sales_est_amt_201909,sales_est_amt_201912,sales_est_amt_202003,sales_est_amt_202006,sales_est_amt_202009,age10_ratio,age20_ratio,age30_ratio,age40_ratio,age50_ratio,age60_ratio,age70_ratio,indcd_a_yn,indcd_b_yn,indcd_c_yn,indcd_d_yn,indcd_e_yn,indcd_f_yn,indcd_g_yn,indcd_h_yn,indcd_i_yn,indcd_j_yn,indcd_k_yn,indcd_l_yn,indcd_m_yn,indcd_n_yn,indcd_o_yn,indcd_p_yn,indcd_q_yn,indcd_r_yn,indcd_s_yn,indcd_t_yn,indcd_u_yn
다사66ab21ab,8,1,3,1,0,1,2,0,7,2,6,0,1,6,1,1,0,0,0,0,1,0,61,129,349,452,460,545,537,629,678,590,686,747,457,405,818,0,2.22,12.95,57.34,19.71,7.06,0.45,,,,,,,,,,,,,,,,Y,Y,,Y,,
다사66ab21ba,112,6,15,17,15,6,50,3,77,60,52,0,4,90,18,47,1,2,8,8,8,20,35363,34866,33478,34232,36435,39776,41483,42463,57336,59194,59749,165180,164987,161296,177898,1.25,5.59,16.39,33.04,20.98,9.84,7.9,,,Y,,,,Y,,Y,,,,Y,,,Y,Y,Y,Y,,
다사66ab21bb,43,2,3,8,3,5,20,2,31,24,19,0,0,39,4,22,3,2,2,6,4,5,10124,11198,14152,14454,14763,16589,17076,22642,21112,19002,18744,17391,15098,17197,15137,1.24,7.15,17.1,29.17,19.89,10.7,7.31,,,Y,,,,Y,,Y,,,,Y,,,Y,Y,Y,Y,,
다사66ab22aa,3,0,0,0,1,1,1,0,1,2,1,0,0,3,0,3,0,0,1,0,0,2,603,583,1248,1532,1868,1013,1074,3167,3775,1973,2978,2223,895,1600,774,0.06,0.94,42.84,16.84,6.68,9.35,1.74,,,Y,,,,,,Y,,,,,,,Y,,,,,
다사66ab22ab,11,0,0,0,0,1,10,0,10,5,6,0,0,8,3,3,0,0,0,2,0,1,2783,2705,2860,3192,2719,2646,3075,2518,2465,2021,1900,1910,1754,1803,2772,0.87,5.95,13.8,25.95,16.88,12.21,10.17,,,Y,,,Y,Y,,Y,,,,,,,,,,Y,,
다사66ab22ba,24,1,2,1,2,3,14,1,20,9,15,0,0,16,8,10,1,0,0,4,3,2,4865,5272,5555,6202,5308,5841,6682,6023,7940,5880,6209,5687,6240,6796,6265,0.32,3.72,13.24,36.13,16.41,8.97,7.42,,,Y,,,,Y,,Y,,,,Y,Y,,Y,,Y,Y,,
다사66ab22bb,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,12,14,3,28,0,3,42,0,8,0,45,3,0,0,0,23.33,3.56,10.44,17.67,11.11,5.22,,,,,,,,Y,,,,,,,,,,,,,
다사66ab24ab,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사66ab24ba,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,51,229,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,Y,,,,,,,,
다사66ab24bb,3,0,0,0,0,0,2,1,2,2,1,0,0,2,1,1,0,0,0,1,0,0,1792,2119,2021,2134,1974,2141,2377,2323,2194,2704,2789,2529,2276,2288,2365,1.23,9.11,19.63,40.54,17.37,6.03,1.57,,,,,,,Y,,,,,,,,,,,,Y,,
다사66ab25aa,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,0,52,13,19,14,43,0,14.29,14.29,7.29,18.43,0.57,10.57,,,,,,,,Y,,,,,,,,,,,,,
다사66ab25ab,11,1,1,5,1,1,2,0,9,5,6,0,1,8,2,1,0,0,0,1,0,0,121,231,102,197,171,306,142,603,713,758,827,1127,1002,996,1281,0.72,4.71,30.17,43.78,10.17,1.74,2.23,,,Y,,,,Y,Y,Y,,,,,Y,,Y,,,Y,,
다사66ab25bb,92,3,12,14,12,5,41,5,73,46,46,0,5,81,6,40,4,2,6,11,9,8,19898,23764,24560,27564,30211,34756,35509,36224,39789,40603,41403,40570,34125,33367,29011,1.32,7.52,19.01,34.51,20.41,5.3,2.68,,,Y,,,,Y,,Y,,,,Y,Y,,Y,,Y,Y,,
다사66ab26aa,7,0,0,1,2,1,2,1,5,2,5,0,0,7,0,2,1,0,0,0,1,0,316,13,868,13,23,725,859,786,88,219,117,197,256,113,158,0.36,1.89,19.67,35.14,9.14,3.31,0.69,,,,,,,Y,,Y,,,Y,,,,Y,,,,,
다사66ba01ab,3,0,0,1,2,0,0,0,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,162,98,128,461,632,164,255,675,1132,398,697,755,1474,977,0,2.79,16.55,27.42,33.11,14.95,0.92,,,,,,,Y,,,,,,,,,,,,,,
다사66ba14ab,2,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,11,232,145,0,0,130,118,101,126,134,242,107,113,115,0,2.39,7,8.33,13.83,15.11,0.22,,,,,,,Y,,,,,,,,,,,,,,
다사66ba16aa,2,0,0,0,1,0,1,0,2,1,1,0,0,2,0,1,0,1,0,0,0,0,9,0,84,187,184,169,169,169,58,0,0,51,19,0,0,0,10,90,0,0,0,0,,,,,,,Y,,,,,,,,,Y,,,,,
다사66ba16bb,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,1753,1259,333,1066,101,0,13.67,15.17,29.33,36.83,5.17,0,,,,,,,,,,,,,Y,,,,,,,,
다사66ba17aa,2,0,0,0,0,0,2,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,159,153,235,183,205,249,214,214,215,687,259,209,216,170,401,1.67,6.61,17.39,39.72,15.33,2.56,2.22,,,,,,,,,Y,,,,,Y,,,,,,,
다사66ba17ab,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,258,448,392,433,180,234,224,269,212,164,323,269,288,287,0.14,1.93,10.21,25.64,17.86,9.79,1.86,,,,,,,,,Y,,,,,,,,,,,,
다사66ba17ba,4,1,2,0,1,0,0,0,2,2,2,0,1,3,0,3,1,0,0,1,0,1,31,153,73,39,25,26,20,17,25,400,1074,936,665,888,303,0.43,20.8,29.73,16.83,16.23,6.5,0.8,,,Y,,,,Y,,Y,,,,,,,,,,Y,,
다사66ba17bb,8,0,0,1,0,0,7,0,7,6,2,0,0,5,3,2,1,0,0,0,0,1,1304,3797,3450,3065,2023,5145,3915,3711,3183,4217,5757,4225,1958,2389,2618,0.68,12.95,25.82,24.54,9.83,3.6,0.9,,,,,,,Y,,Y,,,,Y,,,Y,,,,,
다사66ba18bb,2,0,0,2,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,73,1444,2953,2288,3954,3552,3691,4853,0.44,5.13,33.5,28.63,20.69,8.44,1.94,,,,,,,,,,,,,,,,,Y,,,,
다사66ba19ab,3,0,0,1,0,0,2,0,1,2,1,0,0,1,2,1,0,0,0,0,0,1,21891,21090,21609,23427,25178,26030,29067,26818,18582,20230,20435,19011,15632,15678,17080,0,6.13,16.66,26.63,19.26,10.03,3.87,,,,,,,Y,,,,,,,,,,,,Y,,
다사66ba19ba,5,0,0,0,0,1,3,1,2,4,1,0,0,4,1,2,0,0,0,0,2,0,3954,3462,3525,3413,4899,4357,4941,5724,6059,5596,4027,5647,25785,23467,4711,0.31,2.96,12.12,22.94,30.13,6.9,4.19,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사66ba21ba,20,0,1,1,8,2,8,0,12,9,11,0,0,17,3,10,0,0,0,4,1,5,38117,39578,42095,43213,43515,42623,47282,49089,43302,42399,43724,40222,39616,38159,37532,0.2,5.01,19.04,31.6,18.82,7.62,5.08,,,,,,,Y,,Y,,,,Y,Y,,Y,,Y,Y,,
다사66ba21bb,6,0,1,1,1,1,2,0,5,2,4,0,0,5,1,4,1,1,0,1,1,0,330,415,597,628,1328,1563,1580,1284,1231,1636,1466,1488,1375,1578,1586,0.35,4.37,11.37,29.87,28.87,10.57,3.22,,,Y,,,,Y,,Y,,,,,,,,,,,,
다사66ba22aa,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,1,5.5,33,53,7,0.5,0,,,,,,,Y,,,,,,,,,,,,,,
다사66ba22ab,3,0,0,1,0,1,1,0,3,0,3,0,0,2,1,1,1,0,0,0,0,0,35,27,151,29,0,0,0,16,17,21,0,142,0,19,0,0,0,11.83,39.92,6.58,28.67,4.67,,,Y,,,,Y,,,Y,,,,,,,,,,,
다사66ba22ba,9,1,1,0,2,0,5,0,8,4,5,0,0,9,0,3,1,0,0,0,1,1,1797,1713,1804,2207,2303,2105,2082,2292,2787,2189,2345,2061,1982,2039,1976,0.35,3.66,11.62,37.65,16.73,8.26,7.26,,,,,,,Y,,Y,,,,,,,Y,,,Y,,
다사66ba22bb,80,6,8,10,7,5,43,1,58,26,54,0,0,69,11,27,2,2,1,9,5,8,18971,27628,30855,29906,28482,28720,28471,34484,31971,35091,33380,32833,28543,31473,28157,0.38,6.49,17.12,31.79,20,7.86,4.76,,,Y,,,,Y,,Y,Y,,,Y,,,Y,Y,Y,Y,,
다사66ba23aa,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Y,,,,,,,,,,,,
다사66ba24aa,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,283,557,1601,3186,3307,2430,1533,1650,1513,2460,2706,3281,0,1.58,73.42,11.25,2.25,4.75,0.17,,,,,,,,,,,,,,,,,,,Y,,
다사66ba24bb,41,2,4,7,2,1,20,5,35,20,21,0,3,33,5,18,0,0,1,7,5,5,7582,11424,9520,10226,8483,15186,10479,13070,10979,14238,8782,11826,6074,6651,5575,5.45,37.22,12.01,15.67,16.56,3.11,0.86,,,,,,,Y,,Y,,,,,,,,,Y,Y,,
다사66ba25aa,58,4,5,5,10,0,32,2,45,30,28,0,2,50,6,19,2,0,4,4,1,8,12346,15241,16631,16095,14642,18752,16569,19329,16167,19457,16811,19384,12929,13253,13318,3.08,21.79,13.65,24.69,19.1,3.89,1.55,,,Y,,,,Y,,Y,,,,Y,Y,,Y,Y,,Y,,
다사66ba25ab,3,0,0,1,0,0,2,0,2,2,1,0,0,0,3,1,0,0,0,1,0,0,27,14,87,38,118,848,1003,910,784,888,868,740,709,748,758,2.54,7.64,25.89,19.75,7.54,2.32,3.04,,,,,,,Y,Y,Y,,,,,,,,,,,,
다사66ba25ba,6,0,0,1,1,0,4,0,5,3,3,0,0,4,2,3,0,0,1,2,0,0,1130,1117,1350,1080,1010,887,4453,1060,1022,1382,1450,1736,1879,4545,2136,0.92,4.52,31.27,42.4,9.9,6.42,0.78,,,,,,Y,Y,,,,,,,,,Y,,,,,
다사66ba25bb,139,5,18,16,10,6,75,9,98,71,68,0,3,126,10,57,2,2,8,21,9,15,44072,46425,48617,50940,49697,53012,54769,60225,63388,64622,65640,67021,61269,64691,66419,0.73,4.38,16.17,44.04,18.2,5.55,3.45,,,Y,,,Y,Y,,Y,Y,,,Y,Y,,Y,Y,Y,Y,,
다사66ba26aa,3,0,0,2,0,1,0,0,2,1,2,0,0,3,0,1,1,0,0,0,0,0,145,0,0,0,0,259,740,559,643,319,203,419,572,1044,981,0,0,50.31,18.44,25,0,0,,,,,,,Y,,,,,,,,,Y,,,,,
다사66ba26ab,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223,367,329,892,1021,883,866,416,388,78,355,4,0,4.92,21.75,30.67,25.42,8.08,2.5,,,,,,,Y,,,,,,,,,,,,,,
다사66bb00aa,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,4,2,3,0,5,0,0,0,14.33,65.67,10.67,2.83,6.5,,,,,,,,,Y,,,,,,,,,,,,
다사66bb01aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13,131,4,24,26,141,43,2,99,262,23,7,98,445,72,0,2.87,4.67,26.8,39.07,9.87,0.67,,,,,,,Y,,,,,,,,,,,,,,
다사66bb02aa,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사66bb03bb,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,100,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사66bb14aa,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,24,0,64,120,287,24,0,48,0,0,0,0,0,0,16.67,55.33,28,0,0,,,,,,,,,,,,,,,,,,,Y,,
다사66bb14ba,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,432,418,264,153,285,332,328,183,298,452,601,405,217,91,236,0,3.27,32.2,23.6,18.6,6.53,3.07,,,,,,,,,Y,,,,,,,,,,,,
다사66bb17aa,4,0,0,0,0,0,4,0,2,3,1,0,0,3,1,2,0,0,0,1,1,0,1038,1175,1164,1297,1941,1640,1513,1692,938,1058,1182,1623,1057,1199,1060,0.19,9.7,15.84,18.05,16.86,4.49,2.49,,,,,,,Y,Y,Y,,,,,,,,,,,,
다사66bb17ab,7,1,0,1,0,0,5,0,2,7,0,0,0,7,0,2,0,0,0,1,0,1,1917,2455,2416,1780,1668,2867,2243,2564,1730,2041,1763,2191,2182,1972,2255,0.08,4.2,16.41,27.41,22.3,6.7,4.3,,,,,,,Y,Y,,,,,,Y,,,,,Y,,
다사66bb17ba,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,280,886,866,764,757,652,1155,704,507,586,576,568,285,726,827,0,4.4,8.93,23.67,29.2,6.33,3.47,,,,,,,,,Y,,,,,,,,,,,,
다사66bb19aa,139,7,16,17,17,13,61,8,104,80,59,0,12,109,18,52,5,6,5,12,11,13,31439,36934,38914,39929,40362,47680,46602,52038,56282,59677,54844,52987,44633,53076,49770,2.74,21.05,17.25,32.33,15.66,3.08,1.05,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,,
다사66bb19ab,49,4,4,7,8,5,21,0,37,29,20,0,4,38,7,11,1,1,3,2,1,3,10234,6014,6420,8910,8166,13042,10353,10905,9323,9640,8940,9352,7460,9638,10133,1.24,13.26,14.95,33.51,20.24,4.31,1.59,,,Y,,,,Y,,Y,Y,,Y,,Y,,Y,Y,Y,Y,,
다사66bb21aa,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,158,106,29,79,0,0,0,18.8,33.6,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사66bb21ab,8,0,1,2,0,0,5,0,4,5,3,0,0,7,1,3,0,0,0,0,0,3,13810,13554,16929,15851,14581,14528,16161,14322,9445,12224,13378,10973,8843,8667,8101,0.86,4.82,18.93,23.58,17.68,6.2,4.5,,,,,,,Y,,Y,,,,,,,,,Y,Y,,
다사66bb21ba,9,0,0,0,1,3,5,0,9,4,5,0,0,8,1,5,0,0,1,1,3,0,862,1695,1851,1235,1701,1772,1423,1281,1208,1422,1311,1142,1254,1253,1374,0.13,2.45,13.8,44.12,20.15,6.52,6.68,,,Y,,,,,,,,,,,,,Y,,,Y,,
다사66bb22ab,10,0,1,0,0,2,7,0,10,3,7,0,0,6,4,5,0,2,1,1,1,0,512,749,516,462,521,734,594,658,971,1078,1242,998,639,459,493,0.06,3.35,13.91,60.93,12.31,3.43,2.13,,,,,,,Y,,,,,,,,,Y,,,Y,,
다사66bb22ba,7,0,3,2,0,0,2,0,7,4,3,0,0,6,1,3,2,0,1,0,0,0,341,235,249,220,177,226,301,305,1020,1122,483,345,364,259,547,0.42,6.39,13.37,37.61,21.42,9.63,1.63,,,Y,,,,Y,,,,,,,Y,,,,,Y,,
다사66bb22bb,4,0,0,0,2,0,2,0,4,3,1,0,0,4,0,1,0,0,0,1,0,0,204,908,1370,1521,2189,1654,2111,1937,1085,1357,1241,1369,1007,1846,1295,0.15,6.02,19.83,21.04,13.58,7.29,2.94,,,,,,,,,Y,,,,Y,,,,,Y,Y,,
다사66bb23aa,7,0,0,0,1,0,6,0,5,2,5,0,0,6,1,3,0,0,0,1,0,2,311,814,725,634,488,513,684,2673,2028,2081,3024,3999,2341,2562,2343,0.04,3.2,17.22,24.18,30.93,10.5,6.4,,,,,,,Y,,Y,,,,,,,,,,Y,,
다사66bb24ab,2,0,0,0,1,0,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,1,432,1068,663,831,407,998,902,1145,452,1477,1433,1034,420,414,345,3.35,21.85,2.55,6.3,15.05,4.15,2.1,,,Y,,,,Y,,,,,,,,,,,,,,
다사66bb24bb,8,0,1,1,0,0,6,0,8,4,4,0,0,8,0,5,0,0,0,1,2,2,1334,2105,1841,1913,1775,2756,1994,2573,2229,3066,2036,2642,1182,1472,1088,4.21,49.4,9.17,11.94,16.42,1.95,0.31,,,,,,,,,Y,,,,,,,,,Y,,,
다사66bb25aa,62,3,9,4,4,5,36,1,45,34,28,0,5,50,7,26,0,3,4,6,9,4,16780,21715,20801,20901,17629,27321,24597,26992,22328,27241,23030,27009,18522,18415,16926,2.02,21.05,12.85,23.58,19.55,3.85,2.6,,,Y,,,,Y,,Y,Y,,,,Y,,Y,Y,Y,Y,,
다사66bb25ab,16,1,2,2,0,2,8,1,11,9,7,0,0,12,4,7,0,0,1,3,1,2,3695,4381,4055,4060,4117,4901,3942,4665,4012,4255,3476,4327,3466,3372,3798,1.87,18.1,18.71,23.42,15.85,3.91,1.75,,,Y,,,,Y,,Y,,,,,Y,,,,,,,
다사66bb25ba,6,0,0,0,1,0,5,0,4,3,3,0,0,5,1,4,0,0,0,2,1,1,3326,3630,3785,3383,3256,3791,2878,2743,3045,2627,2164,2676,2294,2324,1971,0.02,3.21,20.21,33.09,19.05,6.17,3.18,,,,,,,Y,,Y,Y,,,,,,,,Y,Y,,
다사66bb25bb,151,4,20,22,17,11,67,10,124,65,86,0,5,130,16,59,8,7,10,16,12,6,40383,40876,47983,47143,49157,54201,59883,59136,55611,55667,62990,61365,55566,54704,50414,2.35,6.01,14.92,44.69,16.62,4.63,2.92,,,Y,,,,Y,,Y,Y,,,Y,Y,,Y,Y,Y,Y,,
다사66bb26aa,11,0,0,0,2,1,7,1,9,3,8,0,0,11,0,5,0,1,1,1,0,2,2686,3941,3397,4176,3421,4565,3388,4023,3688,4165,3153,3598,2864,3937,2131,1.05,3.21,16.26,48.04,16.73,6.41,3.85,,,Y,,,,Y,,,,,,,,,Y,,,Y,,
다사66bb26ab,2,0,0,0,0,0,2,0,2,0,2,0,0,1,1,2,0,0,2,0,0,0,297,64,0,275,588,0,65,21,0,317,277,256,232,319,277,0.15,4.69,41.85,20.54,15.62,5.69,0.85,,,,,,,Y,,,,,,,,,,,Y,,,
다사67aa00aa,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435,212,0,0,189,70,0,0,0,483,0,0,0,0,0,20,40,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사67aa01bb,2,0,0,0,0,0,2,0,2,2,0,0,0,1,1,1,0,0,0,0,1,0,24,5,13,61,26,247,215,0,147,128,26,68,184,70,89,0.11,5.94,3.5,17.22,21.56,11.72,0.44,,,,,,,Y,,Y,,,,,,,,,,,,
다사67aa02aa,2,0,1,0,1,0,0,0,1,2,0,0,0,2,0,2,0,1,0,0,0,1,0,18,35,35,29,37,26,720,66,39,342,27,66,23,144,0,2.78,30.56,13.28,20.78,10.61,0.33,,,Y,,,,Y,,,,,,,,,,,,,,
다사67aa02bb,3,2,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,6,4,0,1,118,17,0,0,0,12.5,25,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사67aa04bb,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,128,37,14,0,24,0,0,0,0,0,0,455,0,21,0,0,0,0,0,0,0,0,,,Y,,,,,,,,,,,,,,,,,,
다사67aa05ba,3,0,1,0,0,0,2,0,1,2,1,0,0,2,1,2,1,0,0,0,0,1,2378,4981,3816,3125,2918,4840,6689,4897,2993,5222,9300,8420,10275,7435,6818,0,2.16,13.35,21.11,18.7,10.59,5.35,,,,,,,Y,,Y,,,,,,,,,,,,
다사67aa16ab,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,362,991,866,520,402,842,1156,685,564,898,786,405,564,1226,839,0,2.07,7.13,17.8,24.67,9.13,3.33,,,,,,,,,Y,,,,,,,,,,,,
다사67aa16ba,5,0,0,0,0,1,4,0,4,1,4,0,0,4,1,3,1,0,0,2,0,0,1584,1496,1419,1123,981,1006,1250,1340,1410,1448,1267,1129,1176,1215,1278,0.06,0.71,16.65,31.24,17.76,4.88,0.35,,,,,,,Y,,Y,,,,Y,,,,Y,,Y,,
다사67aa16bb,10,0,5,0,0,0,4,1,9,2,8,0,1,8,1,3,0,0,2,0,1,0,548,314,1180,666,818,1814,1038,422,471,1186,2023,2216,1740,2695,2052,0,4.11,45.05,24.13,9.29,2.97,0.11,,,,,,,Y,,Y,,,,,,,Y,,Y,,,
다사67aa17aa,3,0,1,0,0,1,1,0,3,2,1,0,0,2,1,1,0,0,0,0,0,1,552,737,1008,639,450,1016,1156,986,983,1517,891,728,1685,2589,3131,0,1.76,10.24,24.5,21.35,8.12,2.53,,,,,,,Y,,Y,,,,,,,,,,,,
다사67aa19aa,93,2,12,11,13,8,43,4,80,31,62,0,5,83,5,34,3,2,2,13,6,8,14032,16445,16516,17129,16584,21136,19456,20450,19404,23279,19775,21453,19382,19763,17473,0.89,9.57,18.82,37.55,20.76,3.87,1.52,,,Y,,,,Y,,Y,,,,Y,,,Y,Y,Y,Y,,
다사67aa19ab,49,0,9,2,9,4,22,3,40,26,23,0,5,39,5,18,3,2,2,5,5,1,5121,6614,7089,8810,8311,10451,8963,9859,9467,11469,9429,11660,10335,10407,9256,1.71,16.73,16.33,33.98,17.06,3.99,1.23,,,Y,,,,Y,,Y,Y,,,,,,Y,,Y,Y,,
다사67aa19ba,3,0,2,0,0,0,1,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,87,121,147,81,49,83,40,90,63,87,212,55,28,135,26,0.71,6.12,26.24,25.29,20.12,10.06,0.12,,,Y,,,,Y,,,,,,,Y,,,,,,,
다사67aa19bb,17,0,1,3,5,0,7,1,14,12,5,0,1,15,1,4,0,0,2,2,0,0,3278,4198,4134,3917,4169,5816,4820,4404,3981,5433,4851,4218,3937,4588,4332,1.34,23.45,22.54,25.12,15.26,3.25,1.27,,,Y,,,,Y,,Y,,,,,,,Y,,,Y,,
다사67aa20aa,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,38,4,0,13,4,0,99,3,13,33,28,26,43,21,0,0,11.92,33.46,28.46,15.08,3.15,,,,,,,Y,,,,,,,,,,,,,,
다사67aa21ab,13,0,2,2,0,1,8,0,11,7,6,0,0,11,2,5,0,0,1,1,0,3,2201,2724,3418,2999,3147,3987,4344,4863,4730,5234,5429,5039,4787,4406,4956,0.52,10.61,22.22,32.38,15.92,5.76,2.85,,,,,,,Y,,Y,,,,,Y,,,Y,Y,Y,,
다사67aa21ba,16,0,2,1,2,2,8,1,14,5,11,0,0,13,3,9,0,3,1,3,2,0,1877,2739,2939,3014,3005,3652,3473,3425,3055,3708,3504,3223,2495,3549,3282,1.33,5.34,23.02,31.08,18.74,7.48,5.02,,,,,,,Y,,Y,,,,Y,,,Y,,Y,Y,,
다사67aa21bb,2,0,1,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,235,162,106,99,298,248,0,1.63,6.5,22.38,18,16.5,4.13,,,,,,,,Y,Y,,,,,,,,,,,,
다사67aa23aa,2,0,0,1,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,30,192,19,7,30,102,217,12,71,166,123,46,86,79,73,0.82,10.41,15.24,46.71,15.12,3.12,4.18,,,,,,,Y,,,,,,,,,,,,,,
다사67aa23ab,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1632,1270,1284,1295,1440,1469,1483,1517,1395,1414,1305,1526,1363,957,755,0,0,90.07,9.93,0,0,0,,,,,,,,,,,,,,,,,Y,,,,
다사67aa24aa,2,0,1,0,0,0,1,0,2,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,0,3,39,63,140,39,110,203,0,0,10.5,13.67,35.83,10.25,4.83,,,,,,,,,Y,,,,,,,,,,,,
다사67aa24ab,3,0,0,2,0,0,1,0,3,1,2,0,0,1,2,0,0,0,0,0,0,0,286,347,347,347,120,180,0,233,163,659,324,0,0,157,0,0,0,52.63,0.68,16.84,0.89,0,,,,,,,Y,,,,,,,,,,Y,,Y,,
다사67aa25bb,51,1,5,3,3,8,26,5,39,22,29,0,0,44,7,22,0,1,4,5,7,5,24168,26803,29283,29636,27066,30707,32733,32400,28444,33080,32640,32739,28612,30283,26402,0.97,4.98,17.17,39.38,16.96,6.25,5.6,,,Y,,,,Y,,Y,,,,Y,Y,,Y,Y,Y,Y,,
다사67aa26aa,12,1,0,2,2,1,5,1,10,7,5,0,0,12,0,7,1,0,0,4,2,0,2008,2225,2963,6129,9262,12209,11278,10307,8881,9622,9415,8957,8101,7276,6703,0.71,6.14,12.78,36.74,22.88,6.46,3.18,,,,,,,Y,,Y,Y,,,,Y,,Y,,,Y,,
다사67aa26ab,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,155,136,136,136,263,556,360,360,353,318,318,318,269,149,149,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,Y,,,,
다사67ab00ab,2,0,0,1,0,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,2,22,4,0,0,0,29.57,56.14,14.29,0,0,0,,,,,,,Y,,,,,,,,,,,,,,
다사67ab01aa,3,0,1,0,0,1,1,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,215,402,373,236,188,286,295,209,174,238,254,258,307,471,361,0.68,8.5,27.35,26.59,14.41,2.65,2.21,,,,,,,Y,,Y,,,,,,,,,,,,
